bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
16580,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,Brian  Doyle/Mary Miller Doyle,4.01,870710931,9780870710933,eng,208,160,43,2006-04-01T00:00:00Z,Oregon State University Press
16595,Vampire Hunter D Volume 06: Pilgrimage of the Sacred and the Profane,Hideyuki Kikuchi/Yoshitaka Amano,4.1,1595821066,9781595821065,en-US,208,844,26,2006-11-22T00:00:00Z,Digital Manga Publishing / Dark Horse
16597,Demon Deathchase (Vampire Hunter D  #3),Hideyuki Kikuchi/Yoshitaka Amano,4.02,1595820310,9781595820310,eng,211,1506,53,2006-01-18T00:00:00Z,Digital Manga Publishing / Dark Horse
16601,Vampire Hunter D Volume 07: Mysterious Journey to the North Sea - Part One,Hideyuki Kikuchi/Yoshitaka Amano,4.27,1595821074,9781595821072,en-US,209,1062,19,2007-05-07T00:00:00Z,Digital Manga Publishing / Dark Horse
16602,Coffin: The Art of Vampire Hunter D,Yoshitaka Amano,4.58,1595820612,9781595820617,eng,199,596,16,2006-11-01T00:00:00Z,Dark Horse Books
16604,Paradise Lost and Paradise Regained,John Milton/Christopher Ricks/Susanne Woods,4.08,451527925,9780451527929,en-US,357,329,29,2001-11-01T00:00:00Z,Signet Classics
16616,The Book of Leviathan,Peter Blegvad,4.16,1585670987,9781585670987,en-US,160,631,52,2001-04-23T00:00:00Z,Harry N. Abrams
16619,Democracy in America,Alexis de Tocqueville/Isaac Kramnick/Gerald Bevan,4.02,140447601,9780140447606,eng,992,18925,523,2003-04-24T00:00:00Z,Penguin Classics
16621,Democracy in America,Alexis de Tocqueville/Harvey Mansfield/Delba Winthrop,4.02,226805360,9780226805368,eng,722,390,40,2002-04-01T00:00:00Z,University of Chicago Press
16627,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,John     Kay/John Einarson,4.1,1550821083,9781550821086,eng,372,10,2,1994-10-01T00:00:00Z,Quarry Press
16630,Steppenwolf Theatre Company : Twenty-Five Years of an Actor's Theater,Victor Skrebneski,4.25,1570715831,9781570715839,eng,144,8,2,2000-12-01T00:00:00Z,Sourcebooks
16634,The Glass Bead Game,Hermann Hesse/Richard Winston/Clara Winston/Theodore Ziolkowski,4.11,312278497,9780312278496,eng,558,24967,934,2002-12-06T00:00:00Z,Picador
16654,The Work of the Sun (The Green Lion Trilogy #3),Teresa Edgerton,4,441909116,9780441909117,eng,258,157,5,1990-03-01T00:00:00Z,Ace
16677,Ad Infinitum... The Ghost in Turing's Machine: Taking God Out of Mathematics and Putting the Body Back In. An Essay in Corporeal Semiotics,Brian Rotman,4.06,804721289,9780804721288,en-US,224,17,2,1993-09-01T00:00:00Z,Stanford University Press
16690,The Moon is a Harsh Mistress,Robert A. Heinlein,4.17,340837942,9780340837948,eng,288,93782,2466,2005-03-14T00:00:00Z,Hodder & Stoughton
16721,Living With the Passive-Aggressive Man,Scott Wetzler,4.03,671870742,9780671870744,en-US,208,208,30,1993-10-01T00:00:00Z,Touchstone
16729,Beach Music,Pat Conroy,4.15,553381539,9780553381535,eng,592,38496,2450,2002-03-26T00:00:00Z,Dial Press
16735,The Prince of Tides,Pat Conroy,4.24,553381547,9780553381542,eng,679,178717,3473,2002-03-26T00:00:00Z,Dial Press Trade Paperback
16761,Seven Complete Perry Mason Novels - The Case Of: The Foot-Loose Doll / The Glamorous Ghost / The Long-Legged Models / The Lucky Loser  The Screaming Woman / The Terrified Typist / The Waylaid Wolf,Erle Stanley Gardner,4.01,517293633,9780517293638,eng,821,76,6,1994-07-19T00:00:00Z,Random House Value Publishing
16788,Fragile Things: Short Fictions and Wonders,Neil Gaiman,4,60515228,9780060515225,eng,360,45473,2540,2006-09-26T00:00:00Z,William Morrow
16790,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,4.04,380789027,9780380789023,eng,365,53464,1906,2005-08-30T00:00:00Z,Avon Books
16791,Death: The High Cost of Living,Neil Gaiman/Chris Bachalo/Mark Buckingham/Tori Amos,4.19,1852864982,9781852864989,eng,104,38276,462,1994-06-09T00:00:00Z,Titan Books
16793,Stardust,Neil Gaiman,4.08,61142026,9780061142024,eng,248,283274,11746,2006-08-29T00:00:00Z,Harper Perennial
16802,The Complete Poetry,John Milton/John T. Shawcross,4.06,385023510,9780385023511,en-US,672,3418,20,1971-07-06T00:00:00Z,Anchor
16803,The Complete Poems and Major Prose,John Milton/Merritt Y. Hughes,4.18,872206785,9780872206786,eng,1088,914,22,2003-07-01T00:00:00Z,Hackett Publishing Company  Inc.
16807,The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel,4.24,019280409X,9780192804099,eng,1008,285,12,2003-04-03T00:00:00Z,Oxford University Press
16809,Christopher and His Kind,Christopher Isherwood,4.11,816638632,9780816638635,eng,352,2261,88,2001-09-18T00:00:00Z,Univ Of Minnesota Press
16842,A Single Man,Christopher Isherwood,4.1,816638624,9780816638628,eng,192,17451,1029,2001-03-20T00:00:00Z,Univ Of Minnesota Press
16874,About This Life,Barry  Lopez,4.13,186046565X,9781860465659,eng,304,595,56,1999-05-01T00:00:00Z,The Harvill Press
16878,Arctic Dreams,Barry  Lopez,4.21,375727485,9780375727481,eng,496,5155,333,2001-10-02T00:00:00Z,Vintage
16879,Field Notes: The Grace Note of the Canyon Wren,Barry  Lopez,4.13,1400075122,9781400075126,eng,176,323,19,2004-06-08T00:00:00Z,Vintage
16881,The Rediscovery of North America,Barry  Lopez,4.06,679740996,9780679740995,eng,64,245,37,1992-09-01T00:00:00Z,Vintage
16886,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes,4,684844257,9780684844251,eng,272,1121,76,1998-05-22T00:00:00Z,Simon  Schuster
16888,John James Audubon,Richard Rhodes,4.13,037571393X,9780375713934,eng,528,460,65,2006-04-11T00:00:00Z,Vintage
16891,Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,Richard Rhodes,4.05,375708227,9780375708220,en-US,335,1864,93,2003-12-18T00:00:00Z,Vintage
16895,Collected Essays and Poems,Henry David Thoreau/Elizabeth Hall Witherell,4.22,1883011957,9781883011956,eng,703,328,9,2001-04-23T00:00:00Z,Library of America
16897,The Portable Thoreau,Henry David Thoreau/Carl Bode,4.18,140150315,9780140150315,eng,698,666,28,1977-01-27T00:00:00Z,Penguin Books
16898,True Harvest: Readings From Henry David Thoreau For Every Day Of The Year,Henry David Thoreau/Barry M. Andrews,4.75,1558964908,9781558964907,eng,304,8,2,2005-10-07T00:00:00Z,Skinner House Books
16900,Civil Disobedience and Other Essays,Henry David Thoreau,4.06,1420925229,9781420925227,eng,188,13736,189,2005-01-01T00:00:00Z,Digireads.com
16908,Interrupted Music: The Making of Tolkien's Mythology,Verlyn Flieger,4.21,873388240,9780873388245,eng,192,131,8,2005-03-31T00:00:00Z,Kent State University Press
16928,The Riverside Milton,John Milton/Roy C. Flannagan,4.26,395809991,9780395809990,eng,1248,772,19,1998-03-09T00:00:00Z,Cengage Learning
16946,The Ideology of the Aesthetic,Terry Eagleton,4.11,631163026,9780631163022,eng,432,265,13,1991-01-08T00:00:00Z,Basil Blackwell (Cambridge  MA/Oxford)
16948,Children of God (The Sparrow  #2),Mary Doria Russell,4.06,044900483X,9780449004838,eng,451,15158,1417,1999-02-02T00:00:00Z,Ballantine Books
16951,When the Lion Feeds (Courtney  #1),Wilbur Smith,4.19,312940661,9780312940669,eng,544,10311,350,2006-10-03T00:00:00Z,St. Martin's Paperbacks
16954,Birds of Prey (Courtney #9),Wilbur Smith,4.19,312317115,9780312317119,eng,560,8082,191,2003-05-16T00:00:00Z,St. Martin's Griffin
16965,The Dot and the Line: A Romance in Lower Mathematics,Norton Juster,4.34,394733525,9780394733524,eng,62,57,6,1977-02-12T00:00:00Z,Random House
16967,1632,Eric Flint,4.04,1416532811,9781416532811,eng,597,8406,638,2006-06-15T00:00:00Z,Baen Books
16982,Marvels,Kurt Busiek/Alex Ross,4.22,785100490,9780785100492,eng,216,23519,482,2007-01-10T00:00:00Z,Marvel Comics
16986,Marvels,Kurt Busiek/Alex Ross,4.22,785113886,9780785113881,eng,398,146,25,2004-01-01T00:00:00Z,Marvel Comics Group
16992,Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin,4.25,1563893304,9781563893308,eng,231,47513,1000,1997-10-01T00:00:00Z,DC Comics
17011,A Devilish Dilemma,Judith A. Lansdowne,4.02,821758268,9780821758267,eng,288,54,6,1998-01-01T00:00:00Z,Zebra
17022,My Ishmael (Ishmael  #3),Daniel Quinn,4.07,553379658,9780553379655,eng,293,8654,412,1998-10-06T00:00:00Z,Bantam
17054,Stardust of Yesterday (de Piaget  #9; de Paiget/MacLeod  #1),Lynn Kurland,4.09,042518238X,9780425182383,eng,368,3709,169,2001-04-01T00:00:00Z,Berkley Publishing
17056,Moonage Daydream: The Life & Times of Ziggy Stardust,David Bowie/Mick Rock,4.3,789313502,9780789313508,eng,320,450,17,2005-09-20T00:00:00Z,Universe
17057,From Sawdust to Stardust: The Biography of DeForest Kelley,Terry Lee Rioux,4.08,743457625,9780743457620,eng,362,185,36,2005-02-01T00:00:00Z,Gallery Books
17059,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide  #1),Douglas Adams,4.22,1400052939,9781400052936,eng,271,212,18,2004-10-19T00:00:00Z,Crown Publishing Group (NY)
17061,Coraline,Neil Gaiman/Dave McKean,4.06,61139378,9780061139376,eng,162,403622,13096,2006-08-29T00:00:00Z,William Morrow Paperbacks
17067,Jurassic Park Institute Dinosaur Field Guide,Michael K. Brett-Surman/Thomas R. Holtz Jr./Bob Walters,4.15,375812938,9780375812934,en-US,160,2,1,2001-06-12T00:00:00Z,Random House Children's Books
17085,I Am the Blues: The Willie Dixon Story,Willie Dixon/Don Snowden,4.02,306804158,9780306804151,en-US,264,61,13,1990-08-22T00:00:00Z,Da Capo Press
17118,Having Our Say: The Delany Sisters' First 100 Years,Emily Mann/Sarah L. Delany/A. Elizabeth Delany/Amy Hill Hearth,4.02,822215020,9780822215028,eng,62,81,9,1996-03-01T00:00:00Z,Dramatists Play Service
17122,Retrospective  1964-1984,H.R. Giger/Kathi Christen/Adrienne Theimer/Ernst  Fuchs,4.35,1883398290,9781883398293,eng,112,115,4,1997-11-04T00:00:00Z,Morpheus International
17123,Handmaid's Tale,Margaret Atwood,4.11,860688666,9780860688662,eng,324,400,35,1994-04-14T00:00:00Z,Virago Press Ltd
17142,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,James Baldwin/Toni Morrison,4.61,1883011523,9781883011529,eng,869,1495,75,1998-02-01T00:00:00Z,Library of America (NY)
17153,The Bush Agenda: Invading the World  One Economy at a Time,Antonia Juhasz,4.05,60846879,9780060846879,eng,400,52,6,2006-04-25T00:00:00Z,William Morrow
17214,Starship Troopers,Robert A. Heinlein,4.01,441783589,9780441783588,eng,335,164740,3962,1987-05-15T00:00:00Z,Ace Book
17215,Starship Troopers,Robert A. Heinlein,4.01,441014100,9780441014101,eng,280,1100,165,2006-06-27T00:00:00Z,Ace
17216,Starship Troopers,Robert A. Heinlein,4.01,1568654308,9781568654300,eng,205,172,20,1997-08-01T00:00:00Z,Ace/SFBC
17224,The Diamond Color Meditation: Color Pathway to the Soul,John  Diamond,5,1890995525,9781890995522,eng,74,5,3,2006-02-01T00:00:00Z,Square One Publishers
17230,Sirens and Sea Monsters (Tales from the Odyssey #3),Mary Pope Osborne/Homer/Troy Howell,4.04,786809302,9780786809301,en-US,112,371,22,2003-08-18T00:00:00Z,Disney-Hyperion
17252,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,Fred Anderson,4.16,375706364,9780375706363,eng,912,3103,114,2001-01-23T00:00:00Z,Vintage
17255,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),David R. George III,4.14,743491688,9780743491686,eng,640,332,38,2006-08-29T00:00:00Z,Pocket Books
17263,Mr Tompkins in Paperback (Canto),George Gamow/Roger Penrose,4.19,521447712,9780521447713,en-US,202,580,49,1993-03-26T00:00:00Z,Cambridge University Press
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow,4.19,048624895X,9780486248950,eng,224,958,28,1985-07-01T00:00:00Z,Dover Publications
17267,The Great Divorce,C.S. Lewis,4.28,6280560,9790007672386,eng,160,87527,3867,2002-02-01T00:00:00Z,HarperCollins
17275,The Very Best of the Feynman Lectures,Richard P. Feynman,4.18,465099009,9780465099009,eng,180,123,21,2005-10-04T00:00:00Z,Basic Books
17276,The Feynman Lectures on Physics Vols 3-4,Richard P. Feynman,4.71,738209252,9780738209258,en-US,0,21,0,2004-05-12T00:00:00Z,Basic Books
17277,The Feynman Lectures on Physics Vols 7-8,Richard P. Feynman,4.8,738209279,9780738209272,en-US,0,20,0,2006-01-03T00:00:00Z,Basic Books
17279,The Feynman Lectures on Physics Vols 5-6,Richard P. Feynman,4.59,738202835,9780738202839,en-US,12,22,0,2004-11-03T00:00:00Z,Basic Books
17280,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.63,805390499,9780805390490,eng,384,716,15,2005-09-01T00:00:00Z,Addison Wesley Publishing Company
17289,Galactic Goodnight (Disney's Little Einsteins),Susan Ring/Kirk Albert Etienne,4.42,786849738,9780786849734,eng,20,12,2,2006-09-01T00:00:00Z,Disney Press
17292,Mission: Where's June? (Disney's Little Einstein),Susan Ring/Kirk Albert Etienne/Kirk Etienne Albert/Michael James Luzzi,4.5,786855398,9780786855391,eng,24,12,1,2006-04-05T00:00:00Z,Disney Press
17293,Babies (Baby Einstein),Julie Aigner-Clark,4,786808381,9780786808380,eng,20,31,2,2002-04-02T00:00:00Z,Disney Press
17295,Birthday Machine (Disney's Little Einsteins Early Reader),Susan Ring/Anna Okabe,4.29,786849711,9780786849710,eng,12,21,2,2006-09-01T00:00:00Z,Disney Press
17297,1912 Manuscript on the Special Theory of Relativity,Albert Einstein/Hanoch Gutfreund,4.41,807615323,9780807615324,eng,174,17,0,2004-05-17T00:00:00Z,George Braziller Inc.
17303,Piercing the Darkness (Darkness  #2),Frank E. Peretti,4.32,1581345275,9781581345278,eng,448,50573,588,2003-06-26T00:00:00Z,Crossway Books
17309,This Present Darkness (Darkness  #1),Frank E. Peretti,4.22,1581345283,9781581345285,eng,376,86548,1637,2003-06-26T00:00:00Z,Crossway Books
17313,The Oath,Frank E. Peretti,4.07,1595540458,9781595540454,eng,576,32,4,2005-08-28T00:00:00Z,Thomas Nelson
17315,Oath of Swords (War God  #1),David Weber,4.01,1416520864,9781416520863,en-US,576,5582,128,2006-12-26T00:00:00Z,Baen
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,4.27,671697986,9780671697983,eng,501,6200,183,1989-01-02T00:00:00Z,Baen
17319,The Oath (Dismas Hardy  #8),John Lescroart,4.02,451207645,9780451207647,eng,468,2781,133,2003-01-07T00:00:00Z,Signet
17320,Wind Rider's Oath (War God  #3),David Weber,4.02,1416508953,9781416508953,eng,570,2774,42,2005-08-01T00:00:00Z,Baen
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates/Robert Paul Lamb/Randy Clark,4.31,975262203,9780975262207,eng,148,126,7,2004-01-01T00:00:00Z,Open Heaven Publications
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,61208493,9780061208492,eng,746,925,40,2007-02-06T00:00:00Z,HarperOne
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis/Walter Hooper,4.47,60819227,9780060819224,eng,1840,144,16,2007-01-09T00:00:00Z,HarperOne
17344,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May,4.19,786198389,9780786198382,eng,9,60,17,2000-09-01T00:00:00Z,Blackstone Publishing
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan,4.27,345409469,9780345409461,eng,459,50343,2084,1997-02-25T00:00:00Z,Ballantine Books
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking/Gene  Stone,4.08,553077724,9780553077728,eng,194,351,18,1992-05-01T00:00:00Z,Bantam Books
17355,The Illustrated A Brief History of Time,Stephen Hawking,4.17,593040597,9780593040591,eng,259,317,38,1997-10-01T00:00:00Z,Bantam
17360,A First Course in String Theory,Barton Zwiebach,4.16,521831431,9780521831437,eng,578,189,8,2004-06-28T00:00:00Z,Cambridge University Press
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz,4.18,393312763,9780393312768,eng,624,10216,165,1995-01-17T00:00:00Z,W. W. Norton  Company
17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,4.28,009917331X,9780099173311,eng,350,1837,178,2006-12-17T00:00:00Z,Vintage
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman/Raymond Todd,4.28,786177284,9780786177288,eng,356,74,16,1997-01-01T00:00:00Z,Blackstone Audiobooks
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,4.05,465023940,9780465023943,eng,144,5907,290,2005-04-06T00:00:00Z,Basic Books
17435,Physics for Scientists and Engineers,Douglas C. Giancoli,4.01,132431068,9780132431064,en-US,976,110,10,2000-01-20T00:00:00Z,Prentice Hall
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,4.05,1416927832,9781416927839,eng,176,38024,907,2006-12-26T00:00:00Z,Aladdin
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.09,340796146,9780340796146,eng,256,19173,658,2001-06-14T00:00:00Z,Hodder
17503,The Circus of Adventure,Enid Blyton,4.11,330244779,9780330244770,eng,192,12,0,1975-08-22T00:00:00Z,Pan
17518,The Trolley Car Family,Eleanor Clymer/Ursula Koering,4.14,590407325,9780590407328,eng,256,314,46,1987-07-01T00:00:00Z,Scholastic
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,4.04,316030899,9780316030892,eng,302,19389,382,1995-09-01T00:00:00Z,Little  Brown Books for Young Readers
17580,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams,4.19,590488120,9780590488129,en-US,289,311,22,1971-01-01T00:00:00Z,Scholastic  Inc.
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson/Dan Andreasen,4.14,006446234X,9780064462341,eng,32,440,36,2000-02-02T00:00:00Z,HarperCollins
17582,The Norton Anthology of Short Fiction,Richard Bausch,4.18,393926117,9780393926118,en-US,1776,663,15,2006-01-05T00:00:00Z,W. W. Norton & Company
17600,Homemade Love,bell hooks/Shane W. Evans,4.18,786806435,9780786806430,eng,32,222,33,2002-12-23T00:00:00Z,Jump At The Sun
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,4.36,743456084,9780743456081,eng,188,2574,322,2004-12-21T00:00:00Z,Washington Square Press
17602,Killing Rage: Ending Racism,bell hooks,4.28,805050272,9780805050271,eng,288,1987,106,1996-10-15T00:00:00Z,Holt Paperbacks
17603,Where We Stand: Class Matters,bell hooks,4.18,041592913X,9780415929134,eng,164,1780,142,2000-10-04T00:00:00Z,Routledge
17607,All About Love: New Visions,bell hooks,4.01,688168442,9780688168445,eng,240,10928,1144,1999-12-22T00:00:00Z,William Morrow
17610,The Karma Of Brown Folk,Vijay Prashad,4.1,816634394,9780816634392,eng,272,344,31,2001-03-12T00:00:00Z,Univ Of Minnesota Press
17619,The Negro,W.E.B. Du Bois/Robert Gregg,4.32,812217756,9780812217759,eng,284,29,4,2001-05-22T00:00:00Z,University of Pennsylvania Press
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson,4.42,160729947,9780160729942,eng,496,239,5,2006-01-05T00:00:00Z,National Park Service
17639,The Guardship (Thomas Marlowe  #1),James L. Nelson,4.01,380804522,9780380804528,eng,384,313,28,2000-01-05T00:00:00Z,William Morrow Paperbacks
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,4.04,375708138,9780375708138,eng,336,1063,159,2003-07-08T00:00:00Z,Vintage
17675,Eating Stone: Imagination and the Loss of the Wild,Ellen Meloy,4.1,140003177X,9781400031771,eng,352,462,78,2006-10-17T00:00:00Z,Vintage
17683,Dead Beat (The Dresden Files  #7),Jim Butcher,4.43,045146091X,9780451460912,eng,517,91592,2747,2006-01-01T00:00:00Z,Roc
17686,Diaries  1910-1923,Franz Kafka/Max Brod/Joseph Kresh/Martin Greenberg,4.23,805209069,9780805209068,eng,521,2090,90,2009-01-21T00:00:00Z,Schocken
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,4.04,684800705,9780684800707,eng,352,13846,193,2000-05-22T00:00:00Z,Scribner
